1/03/1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/04/1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/05/1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/06/1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/07/1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/08/1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/09/1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/02/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/03/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/04/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/05/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/06/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/07/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/08/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/09/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/02/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/03/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/04/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/05/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/06/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/07/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/08/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/09/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/02/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/03/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/04/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/05/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/06/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/07/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/08/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/09/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/02/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/03/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/04/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/05/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/06/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/07/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/08/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/09/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/02/1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/03/1961,0,0,0,3.0219284264,10.0730947548,12.0877137057,32.2339032153,39.2850695436,87.6359243665,297.1562952656,522.7936177724,863.2642204835,1244.0272022137,1349.7946971388,1342.7435308104,1211.7932989985,1529.0957837736,1654.0021587327,2460.8570485895,2346.0237683852,1702.3530135556,771.5990582151,248.8054404427,45.3289263965,2.014618951,0,0,0,0,0,0
1/04/1961,0,0,0,2.0166088151,63.5231776754,240.9847534035,338.7902809355,321.6491060072,311.5660619318,294.4248870035,323.6657148223,412.3965026864,997.2130590631,1901.662112632,2432.0302310012,1684.8766650096,1937.9610713036,2080.1319927676,2974.4980022611,2794.0115133103,2193.0620864128,970.9971444669,367.0228043468,50.4152203773,2.0166088151,2.0166088151,0,0,0,0,0
1/05/1961,0,0,0,2.0167864989,6.0503594966,63.5287747146,238.9892001166,469.9112542378,732.0934990915,895.4532055003,1075.9555971496,1254.4412023,1741.4951417782,2338.4639454451,3191.5646344691,2952.5754343524,3444.6713400779,3015.0958158176,3518.2840472868,2622.8308417864,1661.8320750727,745.2026113342,259.1570651054,45.3776962247,11.0923257438,0,0,0,0,0,0
1/06/1961,0,0,0,0,4.0318184947,17.1352286023,57.4534135489,164.2966036574,344.7204812934,516.0727673165,741.8546030174,961.5887109764,1505.8842077555,1891.9308286192,2423.1229152906,2328.3751806661,2596.491110561,2350.5501823867,2619.6740669053,2233.6274460416,1648.0058096922,731.7750567808,247.9568374216,64.5090959146,8.0636369893,0,0,0,0,0,0
1/07/1961,0,0,0,0,0,0,1.0161765596,12.1941187152,102.6338325198,312.9823803575,562.9618140196,838.3456616718,1056.8236219862,833.2647788738,973.4971440989,1079.1795062975,1573.0413142641,1784.4060386614,2395.1281509823,1878.9104587044,1384.0324741781,543.6544593871,197.1382525628,26.4205905497,1.0161765596,0,0,0,0,0,0
1/08/1961,0,0,0,0,0,0,3.0202606557,21.1418245902,43.2904027323,109.7361371585,177.1886251367,256.7221557378,455.0526054647,508.4105437161,688.6194295086,782.2475098365,896.0106612027,1005.7467983612,1588.6571049189,1715.5080524599,1448.718361203,664.4573442627,243.634359563,40.2701420765,1.0067535519,1.0067535519,0,0,0,0,0
1/09/1961,0,0,0,0,0,0,0,0,0,1.0053668277,14.0751355883,32.1717384876,63.3381101475,124.6654866395,259.3846415564,419.2379671667,850.5403362662,1445.7174982871,2027.8248915473,2170.5869810861,1671.9250345281,785.1914924633,245.309505968,39.2093062818,5.0268341387,1.0053668277,0,0,0,0,0
1/10/1961,0,0,0,0,0,0,0,0,0,3.0176626007,0,25.1471883391,128.7536042963,315.8486855393,709.150711163,925.4165308793,1323.7479941709,1830.7153110874,2737.019978829,3389.8409881124,3358.6584745719,1980.5925535885,787.609938781,183.0715311087,16.094200537,1.0058875336,0,0,0,0,0
1/11/1961,0,0,0,0,0,0,0,0,0,0,2.0125859827,4.0251719653,19.1195668354,113.7111080208,349.1836679932,917.7392080974,1920.007027467,2994.7279422126,5326.3088031355,6260.1486990943,5643.291095406,2645.5442742194,948.9342908288,167.0446365616,24.151031792,2.0125859827,0,0,0,0,0
1/12/1961,0,0,0,0,0,11.0764585078,4.0278030937,11.0764585078,40.2780309373,30.208523203,58.4031448591,109.7576343041,164.1329760694,237.64038253,636.392888809,1311.0499070085,2411.6471023697,4135.5468264852,7265.1498303119,7095.9821003753,4843.4332202079,1976.644368247,572.9549900828,76.5282587808,8.0556061875,0,0,0,0,0,0
1/01/1962,1.0055099264,8.0440794113,11.0606091906,59.3250856586,52.2865161736,75.4132444812,88.4848735246,101.556502568,88.4848735246,119.6556812435,129.7107805077,148.8154691096,226.2397334436,187.0248463134,382.0937720381,666.6530812139,1255.8818980938,1987.8931245247,4106.5025394835,5053.6928901675,4114.5466188948,2094.4771767248,663.6365514346,103.5675224209,21.1157084547,8.0440794113,0,0,0,0,0
1/02/1962,0,0,9.0518362514,36.2073450058,107.6162754339,173.9964079445,309.7739517162,369.1137671424,466.6724467414,448.5687742385,433.482380486,513.9431471656,553.1677709219,508.9143492481,532.0468196685,830.7574159663,1844.5630761285,2738.683345855,4394.1636202866,4931.2392378725,3114.8374300818,1203.8942214427,320.8373071347,51.2937387582,8.046076668,0,0,0,0,0,0
1/03/1962,0,0,0,2.0132429664,9.0595933486,39.2582378439,208.3706470174,352.3175191115,518.4100638355,673.4297722445,781.1382709443,761.0058412808,827.4428591704,857.6415036657,888.8467696441,855.6282606993,1209.9590227771,1829.0312349302,3791.9431271227,4770.3792087695,4032.5256616017,1981.0310788897,600.9530254559,112.7416061157,15.0993222476,2.0132429664,0,0,0,0,0
1/04/1962,0,0,0,0,3.0219322964,4.0292430619,20.1462153093,92.6725904226,333.4198633682,831.0313815068,1121.13688196,1195.6778786043,1306.4820628052,1203.736364728,1089.9102482307,930.7551472876,1288.3504690268,2100.2429459898,4678.9585055744,6021.7037559362,5225.9282512207,2269.4711545875,847.1483537542,146.0600609921,5.0365538273,0,0,0,0,0,0
1/05/1962,0,0,0,0,0,9.0733850162,58.4729256597,293.3727821893,886.1672699119,1417.4643703027,2070.7480914664,2522.4010344932,3323.8833775875,3246.2555280048,3299.6876842111,2283.4685624009,2925.6625907671,3315.8181464621,5238.3676159978,5234.3350004351,4268.5235731591,2102.0008620777,723.8544935116,169.369853635,17.1386161416,0,0,0,0,0,0
1/06/1962,0,0,0,0,0,0,12.0923881004,291.225013418,1346.2858751779,2325.7693113103,2795.3570492091,3138.9824110622,3177.2749733801,2675.4408672135,2487.0011526489,1718.1268092652,1824.942904152,2140.3526937708,3138.9824110622,3069.4511794849,2635.1329068788,1158.8538596217,390.9872152463,66.5081345522,14.1077861171,0,0,0,0,0,0
1/07/1962,0,0,0,0,0,0,6.0524332421,57.4981157999,420.6441103259,964.3543632412,1420.3043341461,1560.5190375881,2017.4777473666,1873.2280884299,1900.4640380193,1454.6014558513,1594.8161592933,1856.0795275773,3044.3739207762,2785.1280302396,2263.6100325453,1118.6914109148,380.2945553786,66.5767656631,7.0611721158,0,0,0,0,0,0
1/08/1962,0,0,0,0,0,0,0,0,0,5.0398537074,58.4623030053,229.8173290554,548.3360833602,725.7389338591,1207.5489482822,1259.9634268387,1588.5618885582,1618.8010108023,2207.4559238213,2319.3406761246,2281.0377879487,1028.1301563003,381.012940276,76.6057763518,16.1275318635,2.0159414829,0,0,0,0,0
1/09/1962,0,0,0,0,0,0,0,0,0,2.0174557251,41.3578423653,174.5099202242,523.5297606725,827.1568473053,1249.8138217211,1327.4858671388,1564.5369148421,1285.1192969109,1743.0817465165,2391.6937621474,2836.5427495396,1795.53559537,735.3626118117,193.6757496129,10.0872786257,0,0,0,0,0,0
1/10/1962,0,0,0,0,0,0,0,0,0,0,0,1.0089684114,33.2959575746,300.6725865831,1228.9235250276,2414.461408367,3043.0487286397,1829.2597297824,2361.9950509766,2567.8246068926,4001.5687194247,3071.2998441576,1991.7036440102,580.1568365278,90.8071570217,2.0179368227,0,0,0,0,0
1/11/1962,0,0,0,0,0,0,0,10.7390725615,6.4434435369,11.8129798177,7.5173507931,3.2217217685,111.6863546397,511.179853928,1495.9528078187,3104.6658775333,3860.6965858638,5947.2983845657,7079.1966325491,6845.0848507081,5077.4335070832,2834.0412489832,1434.7400942181,381.2370759337,62.2866208568,7.5173507931,0,0,0,0,0
1/12/1962,0,0,0,0,6.037768342,18.1133050261,94.5917040251,239.4981442338,224.4037233787,188.1771133266,56.3525045256,55.3462098019,24.1510733681,14.0881261314,132.8309035246,568.5565188744,1972.3376583961,3716.2464145188,6043.806110371,6832.7411737295,7630.732889601,5619.1497369817,2891.0847411082,737.6140324512,142.8938507614,8.0503577894,2.0125894473,0,0,0,0
1/01/1963,0,0,0,4.0306977388,35.2686052141,151.1511652034,378.8855874433,470.583961,601.5816375097,733.586988454,1072.1655985097,1095.3421105076,688.241638893,423.2232625696,916.9837355675,2053.6404978974,4358.1919300325,5359.8203181139,7172.6266261205,6206.2668432532,5689.3298582574,3668.9426167048,1717.0772367111,413.1465182227,45.345349561,5.0383721734,0,0,0,0,0
1/02/1963,0,0,0,0,0,0,0,0,1.0060578836,0,1.0060578836,85.5149201079,128.7754091036,107.6481935476,107.6481935476,156.9450298451,687.137534514,1142.8817557949,1844.1041006796,2048.3338510549,2036.2611564514,1561.4018353817,917.5247898635,301.8173650867,54.3271257156,4.0242315345,0,0,0,0,0
1/03/1963,0,0,0,0,37.3352618239,218.9662652917,783.031437172,1857.6815410227,1872.8174579784,1722.4673495523,1400.5768489623,1595.3256471249,1597.3437693857,1190.692133844,1301.6888581854,2256.2606875214,4625.5362216449,5065.4868744889,6346.9945100668,4712.3154788572,3689.1274926557,1675.0414764246,750.741481,247.2199769422,31.2808950417,2.0181222608,0,0,0,0,0
1/04/1963,0,0,0,0,4.0304172376,15.1140646409,47.3574025416,339.5626522664,1052.9465033187,2239.904379787,3117.5277332707,3819.8279369196,3314.0105736029,1983.9728852004,1571.8627226575,1118.4407834294,2675.189441446,4375.0179113967,6840.6256564883,5936.8045909603,3770.4553257592,1671.6155492877,791.9769871851,189.4296101664,39.2965680664,0,0,0,0,0,0
1/05/1963,0,0,3.0474556883,15.9991423635,79.9957118176,204.1795311154,370.2658661272,531.7810176065,898.2375641233,1476.4922809763,2011.3207542711,2190.3587759581,3119.0708969643,3049.7412800557,2466.9153796703,1523.7278441447,1467.3499139114,2943.0803309656,5435.1372200643,5758.167523023,4329.6726691373,1989.988564453,737.4842765661,175.2287020766,29.7126929608,9.1423670649,0,0,0,0,0
1/06/1963,0,0,0,0,0,19.0978200806,89.458209851,307.5754181395,672.4442965206,1244.373750512,1836.4061730092,2649.5712490707,3188.3308050274,3512.9937463968,3188.3308050274,2152.022778551,1891.6893364002,2339.9855340806,3551.1893865579,3222.5058514873,2488.7475010239,1324.7856245353,564.8934150143,140.7207795409,29.1493043335,5.0257421265,0,0,0,0,0
1/07/1963,0,0,0,0,0,0,13.1025837181,30.2367316572,66.5208096459,128.0021640156,341.6750677266,451.5351927479,669.2396606799,779.0997857012,1150.0036940298,1061.3092811686,1180.240425687,993.7805804674,1381.8186367352,1419.1106057791,1274.9821848796,624.8924542493,220.7281410977,51.4024438173,3.0236731657,0,0,0,0,0,0
1/08/1963,0,0,0,0,0,0,2.0141000746,2.0141000746,38.2679014176,76.5358028352,208.4593577222,381.6719641387,554.8845705552,666.6671246961,824.7739805531,1003.0218371561,1136.9594921177,1091.642240439,1538.7724570026,1486.4058550627,1144.0088423789,578.0467214133,268.8823599605,64.4512023875,13.091650485,2.0141000746,0,0,0,0,0
1/09/1963,0,0,0,0,0,0,0,9.0545392996,30.1817976652,53.3211758751,117.7090108942,179.0786661467,334.0118941612,483.9148225649,861.1872933795,1277.6961011588,1429.6111494069,1657.98675174,2305.8893416189,2241.5015065999,1555.3686396784,693.1752863767,285.7210178969,66.3999548634,9.0545392996,0,0,0,0,0,0
1/10/1963,0,0,0,0,0,64.3558017103,34.1890196586,62.3446829069,21.1167474362,14.0778316241,44.2446136759,85.4725491465,228.2619841914,608.363438043,1446.9999790809,2648.643464141,3548.619128684,4324.910986815,3891.5148846719,2586.2987812342,1320.2994944636,439.4294585534,164.9117418827,17.0945098293,20.1111880345,0,0,0,0,0,0
1/11/1963,0,2.0154022874,39.3003446034,38.2926434597,141.0781601146,166.2706887065,303.3180442465,542.1432152977,653.9980422457,587.4897667631,639.8902262342,461.5271238036,272.0793087925,191.4632172984,561.2895370275,1818.9005643351,3779.8869899285,5534.2946810683,7321.9565099494,5590.7259451141,3366.7295210213,1248.5417170145,470.5964340967,77.592988063,4.0308045747,0,0,0,0,0,0
1/12/1963,0,7.0515357842,24.1766941172,127.9350063702,350.5620646995,749.4775176333,1365.983217622,2263.5429867232,2939.48305975,3356.5310332718,3003.9542440626,2264.5503489781,1836.4213906526,905.6186671403,538.9388063627,656.800190184,2083.2251430991,4352.8123033516,7312.4426081993,7083.7713763408,4366.91537492,1691.3612259494,606.4320774399,87.6405161749,24.1766941172,2.0147245098,0,0,0,0,0
1/01/1964,0,33.2710255106,215.7575593718,553.5088789493,1324.7917430589,1591.968160038,2213.0273029027,3222.2484100579,4405.8903479203,4596.4425849356,4215.338110905,3812.0529532006,4238.527007473,5113.6557996915,6113.8029907983,7105.8844787511,9485.2669092068,10279.7386698845,9058.7928549345,5328.405146169,2983.3019541181,856.9809601218,197.6097272751,34.2792384049,3.0246386828,0,0,0,0,0,0
1/02/1964,0,0,36.2903388807,191.5323440926,587.7018768737,1724.7991618025,3233.8724202586,5709.679983898,7659.2776337671,8289.318239335,8089.7213754911,6149.1963103421,5434.478247386,4683.4698455491,3974.8001724064,3655.2435772624,4433.4697332598,4575.6068938759,4002.0179265669,2527.2188770537,1280.2425105139,324.5969199886,78.6290675749,13.1048445958,0,0,0,0,0,0,0
1/03/1964,0,0,0,7.0638353817,50.4559670122,284.5716539491,864.8152745898,2167.588342846,4855.8822652583,8801.5388856157,11771.3771039563,12114.4776796396,11565.5167585464,8549.2590505545,7881.2220473124,6742.9354315162,5823.6277125531,4432.0521423554,4363.4320272188,3434.0331148533,1854.7613473701,572.1706659188,130.1763948916,23.2097448256,3.0273580207,0,0,0,0,0,0
1/04/1964,0,0,0,3.0256189422,8.0683171792,13.1110154162,59.5038391966,282.391101272,809.8573368623,2074.5660547021,4471.8647965723,6965.9833445929,9338.068595278,8819.6792165143,8641.1676989245,7943.2582629236,7386.5443775587,4965.040684151,3775.9724398662,2438.6488674136,1544.0742001696,503.2612840527,147.2467885204,11.0939361214,3.0256189422,0,0,0,0,0,0
1/05/1964,0,0,0,6.0481350392,50.401125327,72.5776204709,72.5776204709,41.3289227681,74.593665484,222.7729739454,922.3405934843,2184.3847716726,4411.1064886198,5901.9717757927,7004.7483979477,6739.6384787276,5981.6055538094,4421.1867136852,3614.7687084531,1928.3470550114,1274.1404482668,424.3774752534,112.8985207325,18.1444051177,0,0,0,0,0,0,0
